apprenant_id,age,sexe,profil_candidat,formation,mode_formation,score_tp,score_theorique,taux_presence,date_inscription,reussite,mois
2325,42.0,Homme,Employé,EPLAN,Continue,80.80940254074653,40.18623024439387,82.57075995519465,2024-06-11,0,6
2326,25.0,Homme,Pris en charge,SolidWorks,1 fois par semaine,96.02148462445946,69.16747145919918,97.00841058936982,2024-04-06,1,4
2327,33.0,Femme,Etudiant,Industrie 4.0,1 fois par semaine,89.45818038877523,87.15585076745144,82.7877670266034,2024-10-03,1,10
2328,37.0,Homme,Etudiant,TIA Portal,Continue,77.13100190043218,52.91845947564475,84.83137395352927,2024-11-13,0,11
2329,31.0,Homme,Employé,TIA Portal,1 fois par semaine,78.09834737670856,64.98776950402426,87.77346771718514,2024-02-05,0,2
2330,30.0,Homme,Etudiant,TIA Portal,Continue,81.79119879316592,56.35943193530135,83.22538169488814,2024-10-03,0,10
2331,32.543160127253444,Homme,Etudiant,Industrie 4.0,Weekend,100.0,74.76054049322187,77.79854813012882,2024-12-19,1,12
2332,40.0,Homme,Pris en charge,EPLAN,Continue,75.67734150038424,77.64200150432345,87.8089223796415,2024-05-04,0,5
2333,42.0,Homme,Employé,EPLAN,1 fois par semaine,62.07320499290024,70.25711154618988,72.67420472162979,2024-08-12,0,8
2334,30.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,77.44712729584253,61.78186038137857,91.76681010905604,2024-06-19,0,6
2335,150.0,Femme,Pris en charge,SCADA,1 fois par semaine,68.59334189775387,72.28322235847752,92.60124168822124,2024-09-06,0,9
2336,35.0,Homme,Etudiant,SCADA,Continue,77.11277977537483,84.84714999165391,79.5269867792908,2024-04-21,1,4
2337,34.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,86.51152863267947,80.67619977201117,73.37941112544958,2024-04-21,1,4
2338,40.0,Homme,Etudiant,SCADA,Continue,80.04080992924193,65.11758265582705,100.0,2024-09-17,0,9
2339,34.0,Homme,Etudiant,Industrie 4.0,Weekend,69.06796065066526,66.10989089171649,72.9829915450938,2024-05-13,0,5
2340,32.543160127253444,,,EPLAN,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-10-03,0,10
2341,23.0,Homme,Employé,SolidWorks,1 fois par semaine,64.33768259797318,75.88511690412737,59.90683894556551,2024-09-02,0,9
2342,30.0,Homme,Etudiant,SolidWorks,Continue,87.75633317255964,53.41770045450076,93.7527534192196,2024-08-22,0,8
2343,38.0,Homme,Etudiant,TIA Portal,Continue,83.20613295978863,76.51226475514417,65.64312890846801,2024-09-21,0,9
2344,34.0,Homme,Etudiant,TIA Portal,1 fois par semaine,64.11657103610054,63.503144528098,84.87655975992372,2024-10-17,0,10
2345,23.0,Homme,Employé,Industrie 4.0,Continue,100.0,66.82059435356487,83.04188033549873,2024-08-27,1,8
2346,40.0,Homme,Etudiant,SolidWorks,1 fois par semaine,72.83040791465845,61.23186307242896,79.21928943262188,2024-03-10,0,3
2347,32.0,Homme,Etudiant,EPLAN,1 fois par semaine,77.95528837041863,78.77530922151081,74.57818981270762,2024-09-10,0,9
2348,41.0,Femme,Employé,Industrie 4.0,Weekend,71.6247632864305,62.8873064354564,84.40641551150169,2024-08-23,0,8
2349,38.0,Homme,Etudiant,SolidWorks,1 fois par semaine,79.2009225068378,58.487489535859545,97.42738197275663,2024-03-06,0,3
2350,21.0,Homme,Etudiant,Industrie 4.0,Continue,75.94054672969251,63.05029874420695,77.47123213761589,2024-11-18,0,11
2351,33.0,Homme,Employé,TIA Portal,1 fois par semaine,61.02386438171099,57.01440664825216,63.44424509346873,2024-11-27,0,11
2352,32.543160127253444,,,SolidWorks,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-08-09,0,8
2353,35.0,Homme,Employé,SolidWorks,Weekend,66.71861737674267,56.76684293726612,78.1174974343438,2024-09-01,0,9
2354,40.0,Homme,Etudiant,TIA Portal,Continue,84.17110469640674,69.48092839023583,75.43605917794615,2024-12-14,0,12
2355,39.0,Homme,Etudiant,TIA Portal,1 fois par semaine,72.68138637124896,62.19237167720024,78.2885020544089,2024-03-20,0,3
2356,33.0,Homme,Etudiant,Industrie 4.0,Continue,75.63324818134589,88.82252427865556,82.86022852390546,2024-11-06,1,11
2357,34.0,Homme,Pris en charge,TIA Portal,Continue,79.82112911711151,75.07545759923151,75.1637456473933,2024-12-13,0,12
2358,32.543160127253444,,,EPLAN,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-07-14,0,7
2359,27.0,Homme,Pris en charge,SCADA,Weekend,82.43822221722358,72.05851924886896,83.82449066431101,2024-03-25,0,3
2360,35.0,Femme,Employé,TIA Portal,Continue,67.9180079833072,59.08738369615573,89.01950160033864,2024-03-02,0,3
2361,29.0,Homme,Employé,TIA Portal,Continue,85.36884877284136,78.05771853354629,78.43596308388358,2024-08-23,1,8
2362,23.0,Homme,Etudiant,EPLAN,Weekend,64.69467134765712,72.01251129750938,78.50411061775827,2024-09-11,0,9
2363,37.0,Homme,Etudiant,SolidWorks,1 fois par semaine,65.87165836900486,75.02776177489606,74.06188927880159,2024-04-01,0,4
2364,21.0,Homme,Etudiant,SolidWorks,1 fois par semaine,80.79015109120066,58.556709717829975,80.75267961132758,2024-08-27,0,8
2365,36.0,Homme,Etudiant,TIA Portal,1 fois par semaine,85.4954652168889,53.393889389373655,64.76068748211372,2024-12-24,0,12
2366,32.0,Homme,Etudiant,EPLAN,Weekend,77.83822584490414,50.03773664587065,63.93373081008807,2024-02-09,0,2
2367,23.0,Homme,Etudiant,Industrie 4.0,Continue,89.92198626663233,50.94682245938152,73.7985653194435,2024-10-19,0,10
2368,44.0,Homme,Etudiant,SCADA,Weekend,66.66413668563307,70.13062924681766,70.53625196203336,2024-08-22,0,8
2369,30.0,Homme,Etudiant,EPLAN,Continue,63.34697335106373,93.06180412015485,73.8030570829406,2024-04-11,0,4
2370,26.0,Homme,Etudiant,TIA Portal,Continue,83.38249574844163,65.20897566421132,76.63439506906603,2024-07-07,0,7
2371,32.543160127253444,,,Industrie 4.0,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-09-23,0,9
2372,29.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,83.06154904400829,69.3489455825163,88.12619090275804,2024-08-24,0,8
2373,26.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,64.71970933850048,60.56550996868371,87.72981132688518,2024-11-16,0,11
2374,32.0,Homme,Etudiant,TIA Portal,Weekend,70.56779183152291,54.61835784383536,79.71365822448904,2024-11-12,0,11
2375,26.0,Homme,Etudiant,EPLAN,1 fois par semaine,92.42786151379195,62.145291434609724,99.85196869547588,2024-02-08,0,2
2376,43.0,Homme,Pris en charge,Industrie 4.0,Weekend,72.98984291141774,67.27651097340359,75.3341922631004,2024-08-10,0,8
2377,36.0,Homme,Etudiant,SCADA,1 fois par semaine,89.2650414234206,92.31284280363369,88.32349434183959,2024-09-18,1,9
2378,32.543160127253444,,,EPLAN,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-12-05,0,12
2379,29.0,Homme,Etudiant,EPLAN,1 fois par semaine,72.14536653108718,72.33736125144175,77.82695752583196,2024-12-23,0,12
2380,43.0,Homme,Etudiant,Industrie 4.0,Weekend,89.11758135142867,53.5367159890007,78.70043153538103,2024-08-09,0,8
2381,23.0,Homme,Etudiant,Industrie 4.0,Continue,120.0,78.3264669061921,75.58862782636622,2024-10-08,1,10
2382,39.0,Homme,Etudiant,TIA Portal,Weekend,75.13530088415347,61.12841769746016,87.58643034134987,2024-08-22,0,8
2383,23.0,Femme,Pris en charge,TIA Portal,Weekend,74.20135445252807,56.44740553605547,92.4879576187623,2024-09-27,0,9
2384,41.0,Homme,Etudiant,SCADA,Weekend,79.38829004306515,57.662890727884665,80.36578091915541,2024-11-13,0,11
2385,26.0,Homme,Employé,TIA Portal,Continue,74.81199054878482,62.296929237431456,61.3261111760096,2024-11-11,0,11
2386,41.0,Femme,Employé,Industrie 4.0,Weekend,83.99014819831824,56.1264521191123,85.4619030834408,2024-11-17,0,11
2387,20.0,Homme,Employé,TIA Portal,1 fois par semaine,79.41413507657974,73.49541193685296,78.20918224347818,2024-01-15,0,1
2388,31.0,Femme,Etudiant,SCADA,Continue,69.28825274711562,56.98782362773069,69.44924156251807,2024-08-21,0,8
2389,43.0,Femme,Etudiant,Industrie 4.0,Weekend,62.315278505456,77.75025988413168,80.75288083249498,2024-10-23,0,10
2390,32.0,Homme,Etudiant,TIA Portal,Weekend,72.49327653915182,63.89656169728917,76.52104148658101,2024-08-05,0,8
2391,29.0,Homme,Etudiant,TIA Portal,Continue,77.50168403633661,58.9964329433576,69.03546643715549,2024-07-26,0,7
2392,34.0,Homme,Employé,SCADA,Weekend,74.81199054878482,61.800823865414806,77.78751517790653,2024-05-22,0,5
2393,32.0,Homme,Etudiant,SCADA,Continue,76.49812540867019,57.81266761373008,94.11023837421592,2024-11-05,0,11
2394,42.0,Homme,Employé,Industrie 4.0,1 fois par semaine,81.73801569874246,70.25901437997003,81.4177491080166,2024-11-22,0,11
2395,41.0,Homme,Etudiant,SolidWorks,Weekend,63.493139459401405,63.45740965124372,80.25740779453876,2024-06-13,0,6
2396,41.0,Homme,Pris en charge,TIA Portal,Weekend,74.34586754377517,83.33653324597867,84.4672516062877,2024-05-03,0,5
2397,40.0,Homme,Etudiant,TIA Portal,1 fois par semaine,77.97840225628548,42.33636514790255,82.35447799279945,2024-05-20,0,5
2398,41.0,Homme,Etudiant,TIA Portal,Weekend,79.60701350389598,84.017402601828,77.19280094927164,2024-06-21,1,6
2399,28.0,Homme,Pris en charge,Industrie 4.0,Weekend,83.98835653383938,61.92830467118333,81.95049518668674,2024-05-15,0,5
2400,28.0,Homme,Etudiant,SolidWorks,Continue,72.9650164716861,89.2049369108478,80.84120900271732,2024-12-15,1,12
2401,34.0,Homme,Pris en charge,TIA Portal,Weekend,75.53304820021894,71.445855875599,58.524444213559896,2024-11-20,0,11
2402,29.0,Femme,Etudiant,SCADA,1 fois par semaine,67.58456300451441,84.3963856659662,85.29208829580124,2024-04-06,0,4
2403,43.0,Femme,Etudiant,Industrie 4.0,Weekend,78.88244580440285,69.08651274947385,80.44971326558527,2024-01-10,0,1
2404,44.0,Homme,Employé,EPLAN,Continue,66.29549334471933,68.34918149921192,85.41416590431079,2024-08-07,0,8
2405,29.0,Homme,Pris en charge,SolidWorks,1 fois par semaine,80.73723898173715,58.61358941646269,79.80920716665688,2024-09-25,0,9
2406,27.0,Homme,Etudiant,SCADA,1 fois par semaine,86.81141791444682,68.90235948014409,76.49228012178239,2024-08-19,0,8
2407,43.0,Homme,Pris en charge,SCADA,1 fois par semaine,79.6828490915997,58.00201803339418,70.46320529145532,2024-12-19,0,12
2408,35.0,Homme,Employé,EPLAN,1 fois par semaine,87.83297926657886,72.24765236865116,81.61175500332347,2024-02-16,1,2
2409,36.0,Homme,Pris en charge,EPLAN,Continue,70.465181551269,71.93605026038674,81.5712444461512,2024-09-22,0,9
2410,24.0,Femme,Etudiant,Industrie 4.0,Continue,63.01290693276997,68.528286164184,93.4976555769719,2024-12-10,0,12
2411,23.0,Homme,Etudiant,Industrie 4.0,Continue,73.38222005653894,84.84371834078163,75.17019642151713,2024-01-09,0,1
2412,37.0,Homme,Pris en charge,Industrie 4.0,Continue,68.85957876947764,75.97123161785477,90.76510068837464,2024-08-24,0,8
2413,43.0,Homme,Pris en charge,Industrie 4.0,Weekend,70.06566936009521,58.95837491405665,87.94662620816167,2024-06-02,0,6
2414,32.543160127253444,,,Industrie 4.0,Continue,74.81199054878482,70.11891311158554,79.76757781357493,2024-10-03,0,10
2415,23.0,Homme,Etudiant,TIA Portal,Weekend,76.75623952649083,81.42439168320834,66.16743682970137,2024-12-13,0,12
2416,26.0,Homme,Etudiant,EPLAN,1 fois par semaine,75.21507361785099,41.26426161187423,90.1467511755449,2024-08-02,0,8
2417,32.543160127253444,Homme,Employé,Industrie 4.0,Weekend,83.43071954346952,57.00412229014472,84.59238191268194,2024-06-02,0,6
2418,44.0,Homme,Etudiant,SolidWorks,Weekend,80.53097588787057,64.37110057682405,88.20624091701762,2024-11-22,0,11
2419,37.0,Homme,Etudiant,Industrie 4.0,Weekend,73.24656725035696,60.23312348970752,81.48742657677091,2024-08-05,0,8
2420,38.0,Homme,Etudiant,SolidWorks,Continue,84.12852111577358,77.65752065648532,69.77494122664706,2024-12-26,1,12
2421,23.0,Homme,Employé,TIA Portal,Continue,83.86643359632923,59.36354083395975,81.80146407920137,2024-06-02,0,6
2422,29.0,Homme,Etudiant,SCADA,1 fois par semaine,70.13010378292378,58.066436920713016,86.51378301703522,2024-01-13,0,1
2423,20.0,Homme,Etudiant,Industrie 4.0,Continue,76.96105735398656,72.86480009683417,57.73838586723092,2024-12-12,0,12
2424,42.0,Homme,Employé,Industrie 4.0,Weekend,90.10495930822556,67.22806352612268,84.79738550068704,2024-05-21,0,5
2425,37.0,Homme,Employé,EPLAN,Continue,78.26533201475327,83.47027771063739,88.2853650125183,2024-12-04,1,12
2426,24.0,Homme,Etudiant,TIA Portal,Continue,66.77827775440443,74.45120495361951,89.31777145921458,2024-08-06,0,8
2427,34.0,Homme,Etudiant,Industrie 4.0,Weekend,63.77518983275671,100.0,84.57126384081889,2024-06-15,1,6
2428,36.0,Homme,Employé,TIA Portal,1 fois par semaine,60.28681487706487,56.91154285087148,75.79112233058095,2024-09-04,0,9
2429,22.0,Homme,Pris en charge,EPLAN,Continue,54.52250006210207,51.65226782757187,79.34905973889863,2024-12-08,0,12
2430,31.0,Femme,Employé,TIA Portal,1 fois par semaine,70.15920091230748,86.50901020854002,65.22565946218022,2024-08-21,0,8
2431,21.0,Homme,Pris en charge,SCADA,Weekend,73.25436693724878,100.0,90.50576554188636,2024-08-20,1,8
2432,20.0,Homme,Employé,TIA Portal,Continue,65.23672752570617,67.32055271740981,87.91683895623943,2024-08-08,0,8
2433,42.0,Homme,Employé,Industrie 4.0,1 fois par semaine,68.15765699237458,66.18175414806667,76.65775140346034,2024-11-11,0,11
2434,40.0,Homme,Etudiant,EPLAN,1 fois par semaine,65.45934747714868,71.52741199352441,85.96608160081783,2024-11-01,0,11
2435,36.0,Homme,Etudiant,TIA Portal,Weekend,59.200768900051095,59.768697979414895,86.2095655012665,2024-04-20,0,4
2436,41.0,Femme,Etudiant,SCADA,Continue,73.30125784148765,46.65940324399128,69.02629615722987,2024-12-03,0,12
2437,35.0,Homme,Etudiant,TIA Portal,1 fois par semaine,81.68691061449215,72.91447514442396,100.0,2024-02-17,0,2
2438,24.0,Homme,Employé,Industrie 4.0,1 fois par semaine,69.90025795425208,70.11472304501564,71.60627316400922,2024-01-16,0,1
2439,34.0,Femme,Etudiant,Industrie 4.0,1 fois par semaine,86.36101363446394,53.39726508373855,58.7983284331588,2024-12-02,0,12
2440,22.0,Femme,Employé,SCADA,1 fois par semaine,76.53132751285555,62.592913170940655,84.02290379686761,2024-04-07,0,4
2441,26.0,Homme,Etudiant,SCADA,1 fois par semaine,83.93009485778323,53.12457147023225,83.36958466677778,2024-09-14,0,9
2442,30.0,Homme,Etudiant,SCADA,1 fois par semaine,75.31695367082432,74.45820919672033,76.05084831887172,2024-08-22,0,8
2443,29.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,81.71182315083813,69.67721719368289,82.10018077075956,2024-02-02,0,2
2444,28.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,60.8907399454477,71.94440915500621,72.15390825454934,2024-11-21,0,11
2445,33.0,Homme,Etudiant,TIA Portal,1 fois par semaine,83.42460054114284,76.23815295843366,62.92896644504499,2024-05-17,0,5
2446,32.0,Homme,Etudiant,SolidWorks,1 fois par semaine,75.06502745109363,83.15469966291823,89.75312764902361,2024-11-26,0,11
2447,44.0,Homme,Pris en charge,SolidWorks,Continue,85.97925715235262,72.13593912613644,83.05286814732473,2024-05-26,0,5
2448,44.0,Homme,Etudiant,TIA Portal,Weekend,72.47752646691643,77.38212279479376,76.28534150117915,2024-09-01,0,9
2449,21.0,Homme,Employé,TIA Portal,Weekend,92.41696652018892,91.82864608044991,97.45232155901104,2024-09-25,1,9
2450,22.0,Homme,Etudiant,TIA Portal,Weekend,80.33710058276787,81.5986272487174,77.0502114172849,2024-02-17,1,2
2451,26.0,Homme,Employé,EPLAN,1 fois par semaine,65.94735460532156,72.61871707378171,85.9252775088582,2024-12-10,0,12
2452,32.543160127253444,,,SolidWorks,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-08-27,0,8
2453,37.0,Homme,Employé,Industrie 4.0,1 fois par semaine,64.42150731652941,60.04953448899892,57.9346827901052,2024-08-20,0,8
2454,22.0,Homme,Pris en charge,Industrie 4.0,Continue,63.86226946547525,62.24272764136549,86.14484802919284,2024-05-06,0,5
2455,29.0,Homme,Employé,TIA Portal,Weekend,87.8876686695801,68.81612182579683,85.84430285008735,2024-01-08,0,1
2456,41.0,Homme,Employé,SCADA,Continue,78.35452250498611,65.75685152010641,99.14597017773758,2024-08-21,0,8
2457,26.0,Homme,Employé,SolidWorks,Continue,75.72392063504635,92.6257321246328,68.75425782844584,2024-07-11,1,7
2458,28.0,Homme,Employé,Industrie 4.0,1 fois par semaine,69.96052638738645,74.47431096774206,63.22571694880165,2024-11-20,0,11
2459,36.0,Homme,Etudiant,EPLAN,Weekend,83.31699786993875,73.48681094409804,73.85984047572484,2024-08-15,0,8
2460,30.0,Homme,Employé,Industrie 4.0,Continue,72.282540909357,84.07812908577878,85.53932400417425,2024-12-13,0,12
2461,26.0,Homme,Etudiant,TIA Portal,Weekend,77.01637294031636,72.19672341112606,58.10411604492451,2024-01-21,0,1
2462,43.0,Homme,Etudiant,SCADA,Continue,63.72758001612184,66.68981486324027,80.7971619581695,2024-02-15,0,2
2463,33.0,Homme,Etudiant,Industrie 4.0,Continue,74.42329292815445,73.09997970236928,75.37737068235876,2024-12-10,0,12
2464,38.0,Homme,Etudiant,EPLAN,1 fois par semaine,76.752523074149,74.87785013498258,76.00768343499864,2024-07-10,0,7
2465,32.543160127253444,,,Industrie 4.0,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-05-13,0,5
2466,25.0,Homme,Employé,Industrie 4.0,1 fois par semaine,78.37780905560068,53.71050082214581,91.10219911858132,2024-04-19,0,4
2467,29.0,Homme,Etudiant,SCADA,1 fois par semaine,71.66456139513211,61.12864063926803,64.05565793753642,2024-08-21,0,8
2468,26.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,77.8472363708625,69.12500968790638,89.48310388401542,2024-08-09,0,8
2469,32.543160127253444,,,Industrie 4.0,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-09-25,0,9
2470,33.0,Femme,Etudiant,EPLAN,1 fois par semaine,60.15902590588884,79.44693923687403,75.2180115302859,2024-06-01,0,6
2471,23.0,Homme,Employé,TIA Portal,Continue,73.34524046217561,71.30004233002056,95.41095730134016,2024-11-27,0,11
2472,27.0,Homme,Employé,TIA Portal,Weekend,77.08722307510462,82.23160535728441,61.120798508967184,2024-11-05,0,11
2473,24.0,Homme,Pris en charge,EPLAN,Weekend,65.77736765632685,61.913508449400304,89.98924982592172,2024-08-18,0,8
2474,20.0,Homme,Employé,TIA Portal,1 fois par semaine,84.29716857281403,92.60029109370812,68.99267872567239,2024-12-12,1,12
2475,23.0,Homme,Etudiant,TIA Portal,Weekend,80.99500785983147,59.971616717290864,75.42034844174124,2024-07-23,0,7
2476,22.0,Homme,Etudiant,SCADA,Continue,84.98121340694473,49.43321336748181,83.11552229987366,2024-06-10,0,6
2477,28.0,Homme,Etudiant,TIA Portal,1 fois par semaine,96.59694182354647,77.26211266440335,90.46373058769306,2024-10-14,1,10
2478,27.0,Homme,Pris en charge,EPLAN,Continue,78.3013839901902,52.80055515302824,70.44199459356973,2024-11-13,0,11
2479,20.0,Femme,Etudiant,Industrie 4.0,Continue,72.16830292123794,63.8932547186726,85.70482167326398,2024-04-17,0,4
2480,25.0,Femme,Etudiant,SCADA,1 fois par semaine,84.3857536640921,68.28197079613611,75.61173567721083,2024-08-27,0,8
2481,28.0,Homme,Etudiant,TIA Portal,Continue,69.12036703429169,74.97866654769156,71.45737929166629,2024-12-03,0,12
2482,26.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,79.64121213626034,82.15520988279664,63.55439518428989,2024-05-02,1,5
2483,23.0,Homme,Etudiant,SCADA,Continue,85.36828257644123,53.80373671339166,76.20284372706482,2024-06-01,0,6
2484,32.543160127253444,,,Industrie 4.0,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-12-02,0,12
2485,36.0,Homme,Etudiant,SolidWorks,Weekend,89.073452560484,100.0,67.77641880830123,2024-04-05,1,4
2486,21.0,Homme,Etudiant,TIA Portal,Weekend,72.26785144549656,67.46616309755962,75.13022285928565,2024-05-16,0,5
2487,24.0,Homme,Etudiant,SCADA,1 fois par semaine,82.09055788789425,50.2797613117566,77.62254760922886,2024-08-16,0,8
2488,31.0,Homme,Pris en charge,TIA Portal,Continue,75.92807353242272,57.897286376672206,74.5150033060711,2024-12-15,0,12
2489,40.0,Homme,Pris en charge,SCADA,Continue,77.53239564404427,63.67079515484958,80.69366125498577,2024-02-24,0,2
2490,27.0,Femme,Etudiant,SCADA,Weekend,77.53288507508108,70.0598380440826,96.85095494782962,2024-08-14,0,8
2491,25.0,Femme,Etudiant,TIA Portal,Weekend,80.38910446203427,84.31084443764519,73.29274590435249,2024-11-16,1,11
2492,27.0,Homme,Employé,Industrie 4.0,1 fois par semaine,74.66576411104167,89.6066281552261,71.06468480946138,2024-02-13,1,2
2493,37.0,Homme,Etudiant,TIA Portal,1 fois par semaine,60.79558839848176,60.10630912911047,70.64029218863527,2024-08-06,0,8
